,1802.373047,1801.408203,1800.443359,1799.478516,1798.512695,1797.547852,1796.582031,1795.616211,1794.650391,1793.68457,1792.717773,1791.750977,1790.785156,1789.817383,1788.850586,1787.883789,1786.916016,1785.948242,1784.980469,1784.012695,1783.043945,1782.075195,1781.107422,1780.138672,1779.168945,1778.200195,1777.230469,1776.260742,1775.291016,1774.321289,1773.350586,1772.380859,1771.410156,1770.439453,1769.46875,1768.49707,1767.525391,1766.554688,1765.583008,1764.610352,1763.638672,1762.666016,1761.693359,1760.720703,1759.748047,1758.775391,1757.801758,1756.828125,1755.854492,1754.880859,1753.90625,1752.932617,1751.958008,1750.983398,1750.008789,1749.033203,1748.058594,1747.083008,1746.107422,1745.131836,1744.155273,1743.179688,1742.203125,1741.226563,1740.249023,1739.272461,1738.294922,1737.318359,1736.34082,1735.362305,1734.384766,1733.40625,1732.427734,1731.449219,1730.470703,1729.492188,1728.512695,1727.533203,1726.553711,1725.574219,1724.594727,1723.614258,1722.633789,1721.65332,1720.672852,1719.691406,1718.710938,1717.729492,1716.748047,1715.766602,1714.78418,1713.802734,1712.820313,1711.837891,1710.854492,1709.87207,1708.888672,1707.905273,1706.921875,1705.938477,1704.955078,1703.970703,1702.986328,1702.001953,1701.017578,1700.032227,1699.047852,1698.0625,1697.077148,1696.09082,1695.105469,1694.119141,1693.132813,1692.146484,1691.160156,1690.173828,1689.186523,1688.199219,1687.211914,1686.224609,1685.236328,1684.248047,1683.259766,1682.271484,1681.283203,1680.294922,1679.305664,1678.316406,1677.327148,1676.336914,1675.347656,1674.357422,1673.367188,1672.376953,1671.386719,1670.395508,1669.404297,1668.413086,1667.421875,1666.430664,1665.438477,1664.446289,1663.454102,1662.461914,1661.469727,1660.476563,1659.484375,1658.491211,1657.49707,1656.503906,1655.509766,1654.515625,1653.521484,1652.527344,1651.533203,1650.538086,1649.542969,1648.547852,1647.552734,1646.556641,1645.561523,1644.56543,1643.569336,1642.573242,1641.576172,1640.579102,1639.582031,1638.584961,1637.587891,1636.59082,1635.592773,1634.594727,1633.59668,1632.597656,1631.599609,1630.600586,1629.601563,1628.602539,1627.603516,1626.603516,1625.603516,1624.603516,1623.603516,1622.603516,1621.602539,1620.601563,1619.600586,1618.599609,1617.598633,1616.59668,1615.594727,1614.592773,1613.59082,1612.587891,1611.585938,1610.583008,1609.580078,1608.576172,1607.573242,1606.569336,1605.56543,1604.561523,1603.557617,1602.552734,1601.547852,1600.542969,1599.538086,1598.533203,1597.527344,1596.521484,1595.515625,1594.509766,1593.503906,1592.49707,1591.490234,1590.483398,1589.476563,1588.469727,1587.461914,1586.454102,1585.446289,1584.438477,1583.429688,1582.421875,1581.413086,1580.40332,1579.394531,1578.385742,1577.375977,1576.366211,1575.356445,1574.345703,1573.335938,1572.325195,1571.314453,1570.303711,1569.291992,1568.28125,1567.269531,1566.257813,1565.245117,1564.233398,1563.220703,1562.208008,1561.195313,1560.182617,1559.168945,1558.15625,1557.142578,1556.128906,1555.114258,1554.100586,1553.085938,1552.071289,1551.056641,1550.041016,1549.025391,1548.010742,1546.995117,1545.978516,1544.962891,1543.946289,1542.929688,1541.913086,1540.896484,1539.878906,1538.862305,1537.844727,1536.826172,1535.808594,1534.790039,1533.772461,1532.753906,1531.734375,1530.71582,1529.696289,1528.676758,1527.657227,1526.637695,1525.618164,1524.597656,1523.577148,1522.556641,1521.535156,1520.514648,1519.493164,1518.47168,1517.450195,1516.428711,1515.40625,1514.383789,1513.361328,1512.338867,1511.31543,1510.292969,1509.269531,1508.246094,1507.22168,1506.198242,1505.173828,1504.149414,1503.125,1502.099609,1501.075195,1500.049805,1499.024414,1497.999023,1496.972656,1495.947266,1494.920898,1493.894531,1492.867188,1491.84082,1490.813477,1489.786133,1488.758789,1487.730469,1486.703125,1485.674805,1484.646484,1483.618164,1482.588867,1481.560547,1480.53125,1479.501953,1478.47168,1477.442383,1476.412109,1475.381836,1474.351563,1473.320313,1472.290039,1471.258789,1470.227539,1469.196289,1468.164063,1467.131836,1466.100586,1465.067383,1464.035156,1463.00293,1461.969727,1460.936523,1459.90332,1458.869141,1457.835938,1456.801758,1455.767578,1454.732422,1453.698242,1452.663086,1451.62793,1450.592773,1449.557617,1448.521484,1447.485352,1446.449219,1445.413086,1444.376953,1443.339844,1442.302734,1441.265625,1440.228516,1439.19043,1438.152344,1437.114258,1436.076172,1435.038086,1433.999023,1432.959961,1431.920898,1430.881836,1429.841797,1428.802734,1427.762695,1426.722656,1425.681641,1424.641602,1423.600586,1422.55957,1421.518555,1420.476563,1419.435547,1418.393555,1417.351563,1416.308594,1415.266602,1414.223633,1413.180664,1412.137695,1411.09375,1410.050781,1409.006836,1407.962891,1406.917969,1405.874023,1404.829102,1403.78418,1402.739258,1401.694336,1400.648438,1399.602539,1398.556641,1397.510742,1396.463867,1395.417969,1394.371094,1393.324219,1392.276367,1391.229492,1390.181641,1389.133789,1388.084961,1387.037109,1385.988281,1384.939453,1383.890625,1382.841797,1381.791992,1380.742188,1379.692383,1378.642578,1377.592773,1376.541992,1375.491211,1374.44043,1373.389648,1372.337891,1371.286133,1370.234375,1369.182617,1368.130859,1367.078125,1366.025391,1364.972656,1363.919922,1362.866211,1361.8125,1360.758789,1359.705078,1358.651367,1357.59668,1356.541992,1355.487305,1354.432617,1353.376953,1352.321289,1351.265625,1350.209961,1349.154297,1348.097656,1347.041016,1345.984375,1344.927734,1343.870117,1342.8125,1341.754883,1340.697266,1339.638672,1338.581055,1337.522461,1336.463867,1335.404297,1334.345703,1333.286133,1332.226563,1331.166992,1330.106445,1329.046875,1327.986328,1326.925781,1325.864258,1324.803711,1323.742188,1322.680664,1321.618164,1320.556641,1319.494141,1318.431641,1317.369141,1316.306641,1315.243164,1314.179688,1313.116211,1312.052734,1310.989258,1309.924805,1308.860352,1307.795898,1306.730469,1305.666016,1304.600586,1303.535156,1302.46875,1301.40332,1300.336914,1299.270508,1298.204102,1297.136719,1296.070313,1295.00293,1293.935547,1292.867188,1291.799805,1290.731445,1289.663086,1288.594727,1287.525391,1286.457031,1285.387695,1284.318359,1283.248047,1282.178711,1281.108398,1280.038086,1278.966797,1277.896484,1276.825195,1275.753906,1274.682617,1273.611328,1272.539063,1271.466797,1270.394531,1269.322266,1268.249023,1267.175781,1266.102539,1265.029297,1263.955078,1262.881836,1261.807617,1260.733398,1259.658203,1258.583984,1257.508789,1256.433594,1255.358398,1254.282227,1253.206055,1252.129883,1251.053711,1249.977539,1248.900391,1247.823242,1246.746094,1245.668945,1244.59082,1243.512695,1242.43457,1241.356445,1240.277344,1239.199219,1238.120117,1237.041016,1235.960938,1234.880859,1233.801758,1232.720703,1231.640625,1230.560547,1229.479492,1228.398438,1227.316406,1226.235352,1225.15332,1224.071289,1222.989258,1221.907227,1220.824219,1219.741211,1218.658203,1217.575195,1216.491211,1215.407227,1214.323242,1213.239258,1212.155273,1211.070313,1209.985352,1208.900391,1207.814453,1206.729492,1205.643555,1204.557617,1203.47168,1202.384766,1201.297852,1200.210938,1199.124023,1198.036133,1196.949219,1195.861328,1194.773438,1193.68457,1192.595703,1191.507813,1190.417969,1189.329102,1188.240234,1187.150391,1186.060547,1184.969727,1183.879883,1182.789063,1181.698242,1180.607422,1179.516602,1178.424805,1177.333008,1176.241211,1175.148438,1174.056641,1172.963867,1171.871094,1170.77832,1169.68457,1168.59082,1167.49707,1166.40332,1165.308594,1164.214844,1163.120117,1162.025391,1160.929688,1159.834961,1158.739258,1157.643555,1156.546875,1155.451172,1154.354492,1153.257813,1152.160156,1151.063477,1149.96582,1148.868164,1147.770508,1146.671875,1145.574219,1144.475586,1143.376953,1142.277344,1141.178711,1140.079102,1138.979492,1137.878906,1136.779297,1135.678711,1134.578125,1133.477539,1132.375977,1131.274414,1130.172852,1129.071289,1127.969727,1126.867188,1125.764648,1124.662109,1123.558594,1122.456055,1121.352539,1120.249023,1119.144531,1118.041016,1116.936523,1115.832031,1114.726563,1113.62207,1112.516602,1111.411133,1110.305664,1109.199219,1108.09375,1106.987305,1105.879883,1104.773438,1103.666016,1102.558594,1101.451172,1100.34375,1099.235352,1098.126953,1097.018555,1095.910156,1094.800781,1093.691406,1092.582031,1091.472656,1090.362305,1089.25293,1088.142578,1087.03125,1085.920898,1084.80957,1083.698242,1082.586914,1081.474609,1080.363281,1079.250977,1078.138672,1077.025391,1075.913086,1074.799805,1073.685547,1072.572266,1071.458984,1070.344727,1069.230469,1068.115234,1067.000977,1065.885742,1064.770508,1063.654297,1062.539063,1061.422852,1060.306641,1059.19043,1058.073242,1056.957031,1055.839844,1054.72168,1053.604492,1052.486328,1051.368164,1050.25,1049.131836,1048.012695,1046.893555,1045.774414,1044.655273,1043.535156,1042.415039,1041.294922,1040.174805,1039.053711,1037.932617,1036.811523,1035.69043,1034.568359,1033.446289,1032.324219,1031.202148,1030.080078,1028.957031,1027.833984,1026.710938,1025.586914,1024.462891,1023.338867,1022.214844,1021.09082,1019.96582,1018.84082,1017.71582,1016.589844,1015.464844,1014.338867,1013.211914,1012.085938,1010.958984,1009.832031,1008.705078,1007.578125,1006.450195,1005.322266,1004.194336,1003.066406,1001.9375,1000.808594,999.679688,998.550781,997.420898,996.291016,995.161133,994.03125,992.900391,991.770508,990.639648,989.507813,988.376953,987.245117,986.113281,984.980469,983.848633,982.71582,981.583008,980.450195,979.316406,978.183594,977.049805,975.915039,974.78125,973.646484,972.511719,971.376953,970.241211,969.106445,967.970703,966.833984,965.698242,964.561523,963.424805,962.288086,961.151367,960.013672,958.875977,957.738281,956.599609,955.461914,954.323242,953.183594,952.044922,950.905273,949.765625,948.625977,947.486328,946.345703,945.205078,944.064453,942.923828,941.782227,940.640625,939.499023,938.356445,937.214844,936.072266,934.929688,933.786133,932.643555,931.5,930.356445,929.211914,928.067383,926.923828,925.77832,924.633789,923.488281,922.342773,921.197266,920.051758,918.905273,917.758789,916.612305,915.46582,914.318359,913.170898,912.023438,910.875977,909.727539,908.579102,907.430664,906.282227,905.132813,903.983398,902.833984,901.68457,900.53418,899.383789,898.233398,897.082031,895.931641,894.780273,893.628906,892.476563,891.325195,890.172852,889.020508,887.867188,886.714844,885.561523,884.407227,883.253906,882.099609,880.945313,879.791016,878.636719,877.481445,876.326172,875.170898,874.015625,872.859375,871.703125,870.546875,869.389648,868.233398,867.076172,865.917969,864.760742,863.602539,862.444336,861.286133,860.12793,858.96875,857.80957,856.650391,855.490234,854.330078,853.169922,852.009766,850.849609,849.688477,848.527344,847.366211,846.204102,845.041992,843.879883,842.717773,841.554688,840.392578,839.229492,838.06543,836.902344,835.738281,834.574219,833.410156,832.245117,831.080078,829.915039,828.75,827.583984,826.417969,825.251953,824.085938,822.918945,821.751953,820.584961,819.417969,818.25,817.082031,815.914063,814.746094,813.577148,812.408203,811.239258,810.069336,808.900391,807.730469,806.560547,805.389648,804.21875,803.047852,801.876953,800.706055,799.53418,798.362305,797.19043,796.017578,794.844727,793.671875,792.499023,791.325195,790.151367,788.977539,787.803711,786.628906,785.455078,784.280273,783.104492,781.929688,780.753906,779.577148,778.401367,777.224609,776.047852,774.871094,773.694336,772.516602,771.338867,770.161133,768.983398,767.804688,766.625977,765.447266,764.267578,763.087891,761.908203,760.728516,759.547852,758.368164,757.186523,756.005859,754.825195,753.643555,752.461914,751.279297,750.097656,748.915039,747.731445,746.548828,745.365234,744.181641,742.998047,741.814453,740.629883,739.445313,738.260742,737.075195,735.889648,734.704102,733.518555,732.333008,731.146484,729.959961,728.772461,727.585938,726.398438,725.210938,724.022461,722.834961,721.646484,720.458008,719.268555,718.079102,716.889648,715.700195,714.510742,713.320313,712.129883,710.939453,709.748047,708.556641,707.365234,706.173828,704.981445,703.789063,702.59668,701.404297,700.210938,699.017578,697.824219,696.630859,695.436523,694.242188,693.047852,691.852539,690.657227,689.461914,688.266602,687.070313,685.875,684.678711,683.481445,682.285156,681.087891,679.889648,678.692383,677.494141,676.295898,675.097656,673.899414,672.700195,671.500977,670.301758,669.101563,667.901367,666.701172,665.500977,664.299805,663.098633,661.897461,660.696289,659.494141,658.291992,657.089844,655.886719,654.68457,653.481445,652.277344,651.074219,649.870117,648.666016,647.460938,646.256836,645.051758,643.84668,642.640625,641.435547,640.229492,639.022461,637.816406,636.609375,635.402344,634.195313,632.987305,631.779297,630.571289,629.363281,628.154297,626.945313,625.736328,624.527344,623.317383,622.107422,620.897461,619.686523,618.475586,617.264648,616.053711,614.841797,613.629883,612.417969,611.206055,609.993164,608.780273,607.567383,606.353516,605.140625,603.926758,602.711914,601.498047,600.283203,599.068359,597.852539,596.637695,595.421875,594.205078,592.989258,591.772461,590.555664,589.338867,588.121094,586.90332,585.685547,584.467773,583.249023,582.030273,580.811523,579.592773,578.373047,577.15332,575.933594,574.712891,573.492188,572.271484,571.050781,569.829102,568.607422,567.385742,566.163086,564.941406,563.71875,562.495117,561.272461,560.048828,558.825195,557.600586,556.376953,555.152344,553.927734,552.702148,551.476563,550.250977,549.025391,547.798828,546.573242,545.345703,544.119141,542.891602,541.664063,540.436523,539.208984,537.980469,536.751953,535.522461,534.293945,533.064453,531.834961,530.604492,529.375,528.144531,526.913086,525.682617,524.451172,523.219727,521.988281,520.755859,519.523438,518.291016,517.057617,515.825195,514.591797,513.357422,512.124023,510.889648,509.655273,508.419922,507.185547,505.950195,504.713867,503.478516,502.242188,501.005859,499.769531,498.532227,497.294922,496.057617,494.819336,493.582031,492.34375,491.104492,489.866211,488.626953,487.387695,486.147461,484.908203,483.667969,482.426758,481.186523,479.945313,478.704102,477.462891,476.220703,474.978516,473.736328,472.493164,471.250977,470.007813,468.763672,467.520508,466.276367,465.032227,463.787109,462.541992,461.296875,460.051758,458.806641,457.560547,456.314453,455.067383,453.821289,452.574219,451.326172,450.079102,448.831055,447.583008,446.333984,445.085938,443.836914,442.587891,441.337891,440.087891,438.837891,437.587891,436.336914,435.085938,433.834961,432.583984,431.332031,430.080078,428.828125,427.575195,426.322266,425.069336,423.81543,422.5625,421.308594,420.053711,418.799805,417.544922,416.290039,415.03418,413.77832,412.522461,411.266602,410.010742,408.753906,407.49707,406.239258,404.981445,403.723633,402.46582,401.208008,399.949219,398.69043,397.430664,396.170898,394.911133,393.651367,392.391602,391.130859,389.870117,388.608398,387.34668,386.084961,384.823242,383.561523,382.298828,381.036133,379.772461,378.508789,377.245117,375.981445,374.717773,373.453125,372.188477,370.922852,369.657227,368.391602,367.125977,365.860352,364.59375,363.327148,362.05957,360.791992,359.524414,358.256836,356.988281,355.720703,354.451172,353.182617,351.913086,350.643555,349.374023,348.103516,346.833008,345.5625,344.291992,343.020508,341.749023,340.477539,339.205078,337.932617,336.660156,335.386719,334.114258,332.839844,331.566406,330.291992,329.017578,327.743164,326.46875,325.193359,323.917969,322.641602,321.366211,320.089844,318.8125,317.536133,316.258789,314.981445,313.703125,312.425781,311.147461,309.868164,308.589844,307.310547,306.03125,304.750977,303.47168,302.19043
